aid,RelCheck_1,RelCheck_2,RelCheck_3,RelCheck_4,RelCheck_5,TimeHelp_1,TimeHelp_2,TimeHelp_3,TimeHelp_6,TimeHelp_7,MoneyHelp_1,MoneyHelp_2,MoneyHelp_3,MoneyHelp_6,MoneyHelp_7,IndCol_1,IndCol_2,IndCol_3,IndCol_4,IndCol_5,IndCol_6,IndCol_7,IndCol_8,IndCol_9,IndCol_10,IndCol_11,IndCol_12,RelDist_1,RelDist_2,RelDist_3,RelDist_6,RelDist_7,RelCont_1,RelCont_2,RelCont_3,RelCont_6,RelCont_7,RelTalk_1,RelTalk_2,RelTalk_3,RelTalk_6,RelTalk_7,RelPhone_1,RelPhone_2,RelPhone_3,RelPhone_6,RelPhone_7,ParClose_1,ParClose_2,PPClose_1,PPClose_2,PartClose_1,PartClose_2,FriendClose_1,FriendClose_2,AcqClose_1,AcqClose_2,RelBen_1,RelBen_2,RelBen_3,RelBen_6,RelBen_7,RelHap_1,RelHap_2,RelHap_3,RelHap_6,RelHap_7,RelCost_1,RelCost_2,RelCost_3,RelCost_6,RelCost_7,RelPrior_1,RelPrior_2,RelPrior_3,RelPrior_6,RelPrior_7,ParSup_1,ParSup_2,ParSup_3,PPSup_1,PPSup_2,PPSup_3,PartSup_1,PartSup_2,PartSup_3,FriendSup_1,FriendSup_2,FriendSup_3,AcqSup_1,AcqSup_2,AcqSup_3,Income,RaceEth_1,RaceEth_2,RaceEth_3,RaceEth_4,RaceEth_5,RaceEth_6,RaceEth_7,RaceEth_8,RaceEth_7_TEXT,country,Age,RelCheck2_1,RelCheck2_2,RelCheck2_3,RelCheck2_4,RelCheck2_5,RelCheck2_6,MarStat,MarStat_5_TEXT,RelLength_Text_1,RelLength_Text_2,MarLength,Living,Living_5_TEXT,Child,Child_3_TEXT,GenderID,GenderID_8_TEXT,GAB,GAB_5_TEXT,SexOr,SexOr_9_TEXT,SpGenderID,SpGenderID_8_TEXT,SpGAB,SpGAB_5_TEXT,SpSexOr,SpSexOr_9_TEXT,Attention_Check,DataConsent,Ind,Col,ConfPar,ConfInLaw,ConfSpouse,ConfFriend,ConfAcq,ClosePar,CloseInLaws,CloseSpouse,CloseFriend,CloseAcq,CommStrPar,CommStrInLaw,CommStrSpouse,CommStrFriend,CommStrAcq,SuppPar,SuppInLaws,SuppSpouse,SuppFriend,SuppAcq,Race,SibCous,RelDist_1_z,RelCont_1_z,RelTalk_1_z,RelPhone_1_z,RelDist_2_z,RelCont_2_z,RelTalk_2_z,RelPhone_2_z,ConfInLaws,RelDist_3_z,RelCont_3_z,RelTalk_3_z,RelPhone_3_z,RelDist_4_z,RelCont_4_z,RelTalk_4_z,RelPhone_4_z,RelDist_5_z,RelCont_5_z,RelTalk_5_z,RelPhone_5_z,RelDist_6_z,RelCont_6_z,RelTalk_6_z,RelPhone_6_z,RelDist_7_z,RelCont_7_z,RelTalk_7_z,RelPhone_7_z,IND_C,COL_C,ParentsTime_Z,InlawsTime_Z,SpouseTime_Z,FriendTime_Z,AcqTime_Z,ParentsMoney_Z,InlawsMoney_Z,SpouseMoney_Z,FriendMoney_Z,AcqMoney_Z
63efb9d8-7998-8ea4-b7af-4bde49304dd3,1,1,1,1,1,5,4,2,1,1,500,500,500,200,50,4,5,1,3,2,6,5,4,4,6,5,6,1,7,1,2,2,9,9,9,9,8,4,4,5,4,2,4,4,3,4,2,6,7,5,6,7,7,4,3,2,2,10,10,10,7,5,10,10,10,8,7,10,10,10,8,3,10,10,10,7,4,7,6,6,7,6,5,7,7,7,7,6,5,6,3,2,3,1,0,0,0,0,0,0,0,NA,187,33,0,0,0,0,0,1,1,NA,7,1,5,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,3.8,4.571428571428571,-0.04565080887679905,6,-0.12346825975317272,0.27108549488948125,-0.2587341158354146,6.5,5.5,7,3.5,2,10,10,10,7.5,4.75,6.333333333333333,6,7,6,3.6666666666666665,1,1,-1.4193675874815024,0.6689855348602151,0.35089727068878956,0.21688154642530155,1.5331700862943451,0.7996350041942818,0.6524991577132312,0.6716276321414002,0.9142329700858146,-0.7256029710556304,0.546393635933351,0.6609806867036937,-0.9756443905941052,-0.5500898365654888,0.6426395888240942,0.5219077780630141,-0.41458275379003806,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,0.5405974354982979,0.4267136665410322,-0.5028920993943791,0.6495712942049625,-0.5594353101551754,-0.6221803479970663,-1.2962616822429904,-0.22563417890520743,0.610583438488052,0.8699913649133817,-0.788663797105513,-0.39540837021294123,0.08090686175430303,-0.055227334035647994,0.7147962145378298,-0.41385809138992735,0.04613895702405814,-0.2591997293082661
63efba9f-28ff-c799-9245-913fffb35c48,0,0,0,1,0,3,3,4,4,0,500,300,1000,200,0,5,5,5,5,4,5,4,4,2,3,5,5,3,2,1,2,2,8,8,9,9,7,2,1,2,2,1,3,2,4,3,3,3,3,3,2,6,5,6,5,3,1,8,8,10,9,1,7,7,8,7,4,6,6,9,7,2,8,7,10,8,3,4,4,2,4,4,1,6,6,5,6,6,6,4,4,4,6,0,0,0,0,1,0,0,0,NA,187,45,0,0,1,0,0,0,1,NA,20,0,12,1,NA,1,NA,2,NA,2,NA,4,NA,1,NA,1,NA,1,NA,4,1,4.4,4.285714285714286,-0.45039667487555346,3.25,-0.5560210218332682,-0.34285951031285505,-0.34619625542089727,3,2.5,5.5,5.5,2,7.25,7,9.25,7.75,2.5,3.3333333333333335,3,5.666666666666667,6,4,5,0,-0.4456951361656892,0.30000897697339546,-1.1360733417349915,-0.5198271985749287,-0.911180425537208,0.40537052295960113,-1.5407179064328134,-0.8271624522162505,-0.7184225653066677,-0.7256029710556304,0.546393635933351,-1.9423910977366228,-0.10248365447417047,NA,NA,NA,NA,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,-1.077414469349755,-0.4110544494202602,-0.5028920993943791,0.23585624372918287,-1.293908662138044,0.17615949611965115,-0.6962616822429899,-0.511348464619493,-0.20352781282935065,0.3528298313259826,-0.11625721311913942,1.5648400751670453,-0.5724542105257288,-0.055227334035647994,0.03497580695107552,0.5305397712401051,0.04613895702405814,-0.5516329962418856
63efb9f7-2c20-8cac-7ac9-7c643c89d9d5,0,0,0,1,0,4,3,4,3,0,500,500,1000,0,0,5,2,7,7,2,1,7,2,2,7,1,7,7,5,7,3,1,9,9,9,9,5,4,4,4,2,1,5,5,5,5,1,7,4,7,2,7,6,7,4,1,1,10,10,10,10,0,10,10,10,10,0,10,10,10,10,0,6,4,7,2,0,7,7,6,7,6,6,7,7,7,4,4,6,4,4,4,3,1,0,0,0,0,0,0,0,NA,24,37,0,0,0,0,0,1,1,NA,10,1,10,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,6.6,2.4285714285714284,0.8687807158601184,5.75,0.8767373527087343,0.2125795796137892,-1.090196663320219,5.5,4.5,6.5,5.5,1,9,8.5,9.25,8,0,6.666666666666667,6.333333333333333,7,4.666666666666667,4,1,0,1.5016497664659372,0.6689855348602151,0.35089727068878956,0.9535902914255318,0.5554298815617238,0.7996350041942818,0.6524991577132312,1.4210226743202257,0.8571466794473657,2.3966886013655673,0.546393635933351,-0.20680990810974512,0.7706770816457642,NA,NA,NA,NA,NA,NA,NA,NA,-0.0842302066208959,0.747481211923483,-1.077414469349755,1.2644817825023245,-1.0547839418066718,-0.5915738572223764,-1.293908662138044,-1.4205201921137838,1.5037383177570094,-2.3684913217623502,0.20352781282935065,0.3528298313259826,-0.11625721311913942,0.9114239267070497,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
63efba12-bc68-df1f-55b4-8e47efd1aac5,0,0,1,0,0,10,4,0,0,0,2000,0,0,0,0,2,4,5,4,3,3,4,6,5,5,5,3,4,5,5,5,6,4,3,3,5,8,3,3,3,2,5,4,2,1,3,4,4,5,4,2,5,5,5,6,2,5,4,7,7,7,4,6,7,2,5,8,1,2,6,6,7,1,6,7,7,8,3,5,6,3,3,7,4,5,7,4,5,7,3,6,6,4,0,1,0,0,0,0,0,0,NA,187,24,0,0,0,0,1,0,1,NA,2,8,2,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA,4,1,4,4.142857142857143,-0.32761566354486615,3.25,-1.2358884885384762,-0.3968494270882678,1.2431826626223883,4.5,3,5,5.5,3.5,3,5.5,5.5,6.25,6.75,4.666666666666667,4.333333333333333,5.333333333333333,5.333333333333333,5,2,0,0.0411410894922174,-1.1758972545738826,-0.392588035523101,0.21688154642530155,0.5554298815617238,-1.5659518832138015,-0.07857319700211698,-0.8271624522162505,-0.47906441271761135,1.3559247438918347,-2.5029123322885813,-1.074600502923184,-2.7219658628339745,NA,NA,NA,NA,NA,NA,NA,NA,1.0082100489470884,-1.1071388385301448,-1.077414469349755,-0.4110544494202602,1.7046752702547925,0.6495712942049625,1.6439847457934298,0.9744993402363686,-1.0962616822429903,-0.6542056074766354,2.6458615667815586,0.8699913649133817,-1.4610703810918866,-1.0488245186729368,-0.5724542105257288,3.5970129266654207,-0.9847548044290559,-1.3582559540199597,-0.7746205444845401,-0.5516329962418856
63efba28-11c6-8b41-6543-bd1690ce158a,1,1,1,1,1,3,2,2,4,0,400,300,300,500,100,7,2,6,6,6,3,7,2,2,4,2,6,7,7,7,7,1,9,9,9,9,5,4,4,5,2,1,3,3,5,3,2,7,7,7,7,7,7,5,5,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0,NA,187,35,0,0,0,0,0,1,1,NA,8,0,7,1,NA,1,NA,2,NA,2,NA,5,NA,2,NA,2,NA,4,NA,4,1,6,3.2857142857142856,0.5004263433600032,5.75,1.093685001412094,0.33991564941713515,-0.8906117022910396,7,7,7,5,3,10,10,10,10,10,6,6,6,4,4,1,1,1.5016497664659372,0.6689855348602151,0.35089727068878956,-0.5198271985749287,1.5331700862943451,0.7996350041942818,0.6524991577132312,-0.07776741003742517,0.7268842095411082,2.3966886013655673,0.546393635933351,0.6609806867036937,0.7706770816457642,1.5903957859886575,0.6426395888240942,0.5219077780630141,-0.41458275379003806,NA,NA,NA,NA,2.1006503045150726,0.747481211923483,-1.077414469349755,-0.4110544494202602,-1.0547839418066718,-0.5915738572223764,-1.293908662138044,-0.6221803479970663,0.9037383177570097,-1.511348464619493,-0.20352781282935065,-0.16433170226141644,-0.788663797105513,1.5648400751670453,-0.5724542105257288,-0.2987100180823859,0.03497580695107552,-0.7916172364419403,1.2772782092869555,0.033233537625353374
63efbb93-cfa9-9132-2f9d-fba22ec47d7f,0,1,1,1,0,8,0,6,0,0,800,0,1200,0,0,5,5,4,4,4,4,5,5,5,4,4,5,3,1,5,2,2,7,6,7,7,6,3,3,3,3,3,4,3,3,3,3,5,5,5,5,5,5,5,5,6,5,8,4,8,7,6,6,4,7,3,5,8,5,6,5,5,7,4,7,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,5,0,0,0,0,1,0,0,0,NA,78,35,0,0,0,0,0,1,1,NA,5,0,7,1,NA,1,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1,NA,4,1,4.4,4.571428571428571,-0.1725923015442282,3.25,-0.29109045910818687,-0.37243552851355194,-0.08238834204840795,5,5,5,5,5.5,7.25,4.25,7,4.75,5,4.666666666666667,4.666666666666667,4,4,4,5,1,-0.4456951361656892,-0.06896758091342406,-0.392588035523101,0.21688154642530155,-1.4000505279035187,-0.38315843950976,-0.07857319700211698,-0.07776741003742517,-0.4848873936132052,1.3559247438918347,-0.4700416868072931,-1.074600502923184,-0.9756443905941052,NA,NA,NA,NA,-0.41096318847950086,-0.3745554791462457,0.4494665749754947,0.5266400752650643,-0.6304503344048881,-0.17982881330333095,-0.26840851692572854,-0.4110544494202602,-0.5028920993943791,-0.1778588067465968,0.17503804182769292,0.17615949611965115,-0.6962616822429899,-0.22563417890520743,1.831750315464156,-1.1986547694362146,0.5561493708672343,-1.0488245186729368,-0.5724542105257288,0.6752207181045657,-0.9847548044290559,0.908298916292118,-0.7746205444845401,-0.5516329962418856
63efba71-a712-fcf4-a5d9-eda1da5bd163,1,1,1,1,1,3,3,4,1.5,0.5,500,500,700,100,0,5,7,5,5,3,5,6,3,4,3,6,7,6,6,1,2,1,9,9,9,9,8,4,3,5,4,3,5,4,5,5,3,7,7,6,5,7,7,7,6,4,4,10,10,10,10,8,10,10,10,10,10,8,8,10,8,6,7,7,10,7,4,7,7,7,7,6,5,7,7,7,7,6,6,5,3,3,2,1,0,0,0,0,0,0,0,NA,187,31,0,1,0,0,0,0,1,NA,8,6,6,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4.8,5,0.7470716594456417,5.5,0.3131121083067946,0.4805275238798043,-0.0135037774135913,7,5.5,7,6.5,4,8.75,8.75,10,8.75,7,7,6,7,6.333333333333333,3.6666666666666665,1,1,1.0148135408080303,0.6689855348602151,0.35089727068878956,0.9535902914255318,1.0442999839280345,0.7996350041942818,-0.07857319700211698,0.6716276321414002,0.6092473558153999,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-1.0852112422040254,0.6426395888240942,0.5219077780630141,1.1252960460015322,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,0.5405974354982979,1.2644817825023245,-1.0547839418066718,0.6495712942049625,0.17503804182769292,0.17615949611965115,-0.29626168224299043,0.2029372496662214,-0.20352781282935065,0.3528298313259826,-0.11625721311913942,-0.06870029598294347,-0.24577367438571288,-0.055227334035647994,0.7147962145378298,-0.03609894633791437,-0.364240793730241,-0.5516329962418856
63efbad3-f8ef-86e8-d744-4fd9c26c34db,1,1,1,1,0,9,0,2,0,0,1000,0,300,200,0,3,4,5,5,5,6,5,6,5,6,2,6,3,3,1,2,4,9,5,9,9,9,5,1,5,5,4,5,1,5,5,4,7,7,3,3,7,7,7,6,5,5,10,4,10,7,5,10,4,10,10,10,10,3,10,6,2,10,2,10,8,5,7,7,7,4,4,4,7,6,7,7,7,7,4,4,4,3,1,0,0,0,0,0,0,0,NA,187,42,0,1,0,0,0,0,1,NA,8,0,1,1,NA,3,Have our own kids,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4.8,4.857142857142857,0.5678158167551844,2.5,0.3131121083067946,0.6827790119858109,0.8870471660394696,7,3,7,6.5,5,10,3.25,10,7.75,5.5,7,4,6.666666666666667,7,4,1,1,-0.4456951361656892,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.42231032317089745,-0.7774229207444406,-1.5407179064328134,-1.576557494395076,-1.0792521611858068,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.5500898365654888,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,1.349603387922324,1.2644817825023245,0.6008915854302067,1.063286344680742,0.9095113938105612,0.9744993402363686,-0.29626168224299043,0.06008010680907816,2.238805941122857,-1.1986547694362146,-0.788663797105513,-1.0488245186729368,-0.5724542105257288,1.1621860861980415,-0.9847548044290559,-0.7916172364419403,0.04613895702405814,-0.5516329962418856
63efbbd6-80e0-b0b7-7c5e-b77e0531e446,0,1,1,1,0,3,3,2,2,1,340,420,340,230,440,6,6,2,6,7,5,6,7,7,5,5,6,6,7,5,6,7,8,8,9,9,9,5,5,4,4,5,5,4,5,5,4,7,7,6,7,7,6,5,7,5,7,10,8,10,9,10,6,9,10,9,9,7,10,9,9,10,9,9,10,9,8,7,6,6,6,7,7,5,7,6,6,7,6,6,7,6,6,1,0,0,0,0,0,0,0,NA,187,36,0,0,0,0,0,1,1,NA,9,5,9,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5,6.142857142857143,0.8406988465269094,6,0.6165463883403012,1.0267476516637966,1.4845843858444066,7,6.5,6.5,6,6,8,9,9.75,9,9.25,6.333333333333333,6.666666666666667,6,6.333333333333333,6.333333333333333,1,1,1.0148135408080303,0.30000897697339546,1.09438257690068,0.9535902914255318,1.5331700862943451,0.40537052295960113,1.3835715124285797,0.6716276321414002,0.9984349384559816,1.3559247438918347,0.546393635933351,-0.20680990810974512,0.7706770816457642,NA,NA,NA,NA,1.598190177420281,0.8614776020363649,2.0975106832189754,1.4921468799176822,1.5544301767310804,0.747481211923483,0.5405974354982979,1.2644817825023245,2.2565671126670854,1.063286344680742,1.6439847457934298,0.9744993402363686,-0.09626168224299025,1.3457943925233646,-0.20352781282935065,0.3528298313259826,-0.788663797105513,0.2580077782470543,0.08090686175430303,-0.44479962851042865,0.4428680515031281,-0.7160654074315377,0.16925288225034787,2.021779752773966
63efbbac-ffb2-11e3-9038-3b48cb276a24,1,1,1,1,1,2,2,4,2,2,90,70,1110,300,250,7,7,5,6,6,6,6,5,6,7,6,5,3,4,2,2,3,8,9,9,9,9,5,4,5,5,4,5,4,3,4,4,6,5,6,7,5,6,7,6,5,6,8,8,10,8,8,8,8,9,8,7,7,9,8,8,9,8,9,8,9,8,7,7,6,5,6,7,4,6,6,6,7,6,5,6,7,4,1,0,0,0,0,0,0,0,NA,187,37,1,1,0,0,1,0,1,NA,10,0,9,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,4,1,6.2,5.857142857142857,0.4755716772834795,5.25,0.00662722243104386,0.4733369829954878,0.7490742054363965,5.5,6.5,5.5,6.5,5.5,7.75,8.5,8.75,8.25,8,6.666666666666667,6,5.333333333333333,6.333333333333333,6,1,1,-0.4456951361656892,0.30000897697339546,1.09438257690068,0.9535902914255318,0.06655977919541317,0.7996350041942818,0.6524991577132312,0.6716276321414002,0.5475803933110815,-0.20522104231876412,0.546393635933351,0.6609806867036937,-0.9756443905941052,-1.620332647842562,0.20916099824935144,-0.23965153074322065,1.1252960460015322,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,1.349603387922324,0.4267136665410322,0.04899974301791383,1.063286344680742,0.9095113938105612,0.9744993402363686,1.10373831775701,1.0600801068090782,-0.610583438488052,-0.16433170226141644,-0.11625721311913942,0.2580077782470543,0.7342679340343349,-1.0535063386272734,-0.7468176617736919,0.7383073010187122,0.45651870777835724,0.9105333384262119
63efbaf5-f5cd-d494-eb4d-041d8e9681de,1,1,1,1,1,5,3,2,2,0,1000,200,500,0,0,1,2,5,5,3,5,5,5,3,5,6,7,2,3,1,2,2,9,9,9,3,5,4,1,3,1,2,4,3,5,3,4,1,1,3,3,3,1,4,2,3,5,1,9,9,9,4,9,8,10,8,7,9,9,7,9,8,9,9,8,8,3,5,6,5,5,5,5,5,6,6,6,7,7,4,4,4,5,1,0,0,0,0,0,0,0,NA,187,44,0,0,0,0,0,1,1,NA,10,6,8,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,4.2,4.428571428571429,0.07605824753767758,4,-0.1207831890999248,-1.2405935173389722,-0.16985048163389058,1,3,2,3,4,7,8.75,8.5,8.5,5.5,5.333333333333333,5,5.666666666666667,6.666666666666667,4,1,1,-0.932531361823596,0.6689855348602151,0.35089727068878956,0.21688154642530155,-0.42231032317089745,0.7996350041942818,-1.5407179064328134,-0.07776741003742517,-0.31029015886171357,-0.7256029710556304,0.546393635933351,-1.074600502923184,0.7706770816457642,-1.0852112422040254,0.6426395888240942,-0.23965153074322065,1.1252960460015322,NA,NA,NA,NA,-0.6304503344048881,-2.034448863756959,-1.8864204217737812,-0.4110544494202602,-0.5028920993943791,-0.5915738572223764,-0.5594353101551754,0.9744993402363686,-0.8962616822429901,-0.3684913217623498,0.610583438488052,0.3528298313259826,-0.788663797105513,0.2580077782470543,-0.5724542105257288,1.1621860861980415,-0.3049343968423016,-0.41385809138992735,-0.7746205444845401,-0.5516329962418856
63efbaa3-21e8-f482-bef6-6182f0f1e2ee,1,1,1,1,1,5,2,3,1,0,700,200,700,100,0,4,4,5,4,2,2,7,5,4,6,4,7,2,2,1,2,1,9,9,9,9,8,4,5,5,4,3,5,2,5,3,2,6,5,5,4,7,6,6,3,2,2,10,9,10,7,3,10,10,10,9,8,9,8,8,7,4,9,8,9,6,0,7,7,7,6,7,7,6,6,6,6,6,6,4,4,2,3,0,0,0,1,0,0,0,0,NA,187,26,0,0,0,0,0,1,1,NA,7,2,2,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.2,4,0.2602354337877351,4.5,0.3131121083067946,0.06164346589915816,-0.21308873844277068,5.5,4.5,6.5,4.5,2,9.5,8.75,9.25,7.25,3.75,7,6.666666666666667,6,6,3.3333333333333335,4,1,-0.932531361823596,0.6689855348602151,0.35089727068878956,0.9535902914255318,-0.911180425537208,0.7996350041942818,1.3835715124285797,-0.8271624522162505,0.11121590971735064,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-1.0852112422040254,0.6426395888240942,-0.23965153074322065,0.3553566461057471,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,0.5405974354982979,-0.4110544494202602,-1.0547839418066718,0.6495712942049625,0.17503804182769292,-0.6221803479970663,0.10373831775700992,-0.7970627503337786,0.610583438488052,-0.16433170226141644,-0.4524605051123262,-0.39540837021294123,-0.5724542105257288,0.4317380340578278,-0.3049343968423016,-0.03609894633791437,-0.364240793730241,-0.5516329962418856
63efb9f6-f44a-c20c-8b04-44d36847f2c0,0,0,0,1,0,3,3,3,3,2,400,400,400,400,400,7,1,6,6,2,2,7,2,1,7,6,6,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,4,4,4,4,7,7,7,7,7,7,5,5,5,5,7,8,8,8,8,9,9,9,9,10,7,7,5,4,8,8,5,6,6,6,6,6,5,6,6,6,6,6,6,6,5,5,5,5,5,6,0,1,0,0,0,0,0,0,NA,187,51,0,0,1,0,0,0,1,NA,9,7,8,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,6.6,2.857142857142857,-0.9677811109004956,2.5,-1.1385610471671928,-0.7927795622833308,-0.3543018167213092,7,7,7,5,5,7.75,7.25,7,6.75,8,5.666666666666667,6,6,5.333333333333333,5,2,0,-1.4193675874815024,-2.2828269282343414,0.35089727068878956,-0.5198271985749287,-1.4000505279035187,-2.354480845683163,0.6524991577132312,0.6716276321414002,-0.6076011459330126,-0.7256029710556304,-3.5193476550292253,-0.20680990810974512,-0.10248365447417047,NA,NA,NA,NA,NA,NA,NA,NA,-1.1766704621888802,-2.961758888983773,0.5405974354982979,0.4267136665410322,-1.0547839418066718,-2.246434059125495,0.9095113938105612,0.9744993402363686,1.5037383177570094,-1.9399198931909214,-0.20352781282935065,0.3528298313259826,-0.4524605051123262,0.9114239267070497,0.7342679340343349,-0.2987100180823859,0.37488601074445266,-0.6027376639159339,0.8668984585326563,1.7878331392270705
63efbb09-c7be-7ad7-52b9-4853a7b0daf4,1,1,1,1,0,5,0,7,0,0,500,0,1400,0,0,5,6,3,3,5,5,6,5,5,5,3,6,1,3,1,2,1,9,1,9,8,7,4,1,5,3,2,4,1,5,3,2,5,5,4,4,7,7,4,4,3,3,10,5,10,5,4,10,5,10,5,7,8,0,10,5,4,8,0,10,5,4,7,3,4,1,1,1,7,7,7,5,5,5,4,4,4,5,1,0,0,0,0,0,0,0,NA,187,39,0,1,0,0,1,0,1,NA,23,3,15,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,4.4,5,-0.04565080887679905,1.5,0.3131121083067946,-0.2565217753602002,-0.5001358390574326,5,4,7,4,3,9,2.5,10,5,4.75,4.666666666666667,1,7,5,4,1,1,-1.4193675874815024,0.6689855348602151,0.35089727068878956,0.21688154642530155,-0.42231032317089745,-2.354480845683163,-1.5407179064328134,-1.576557494395076,-1.4735166424204875,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,1.0552743803501208,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,-0.6304503344048881,0.283826199310076,-0.26840851692572854,-0.4110544494202602,-1.0547839418066718,0.23585624372918287,-0.5594353101551754,-0.6221803479970663,-0.6962616822429899,0.2029372496662214,0.610583438488052,-1.1986547694362146,0.892352662860421,-1.0488245186729368,-0.5724542105257288,-0.055227334035647994,-0.9847548044290559,1.286058061344131,-0.7746205444845401,-0.5516329962418856
63efb95f-4671-7022-8924-dcbe0a983ac8,0,0,0,1,0,3,3,5,2,1,400,400,500,350,350,4,5,5,5,4,6,5,4,5,4,3,6,2,2,3,2,3,2,3,4,8,7,3,3,4,4,2,3,3,2,4,3,4,4,4,5,5,3,5,4,4,5,3,5,4,7,5,4,4,5,4,5,6,5,3,6,6,4,4,8,1,6,5,4,5,5,4,5,2,5,4,3,4,4,5,5,3,1,1,0,0,0,0,0,0,0,NA,187,27,0,0,0,0,0,1,1,NA,3,2,4,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2,1,4.6,4.714285714285714,-0.9396992415672868,2.75,-0.9337872048309857,0.15517174173612952,-0.0246049568221069,4,4.5,4,4.5,4.5,4.25,4.5,5,4.5,5.5,4.666666666666667,4.666666666666667,3.6666666666666665,3.6666666666666665,4.333333333333333,1,0,-0.932531361823596,-1.9138503703475216,-0.392588035523101,-0.5198271985749287,-0.911180425537208,-1.5659518832138015,-0.07857319700211698,-0.07776741003742517,-0.658368228947638,0.31516088641810214,-1.9946946709182591,-0.20680990810974512,-1.84880512671404,NA,NA,NA,NA,NA,NA,NA,NA,-0.6304503344048881,0.283826199310076,0.5405974354982979,0.4267136665410322,0.04899974301791383,0.23585624372918287,-0.5594353101551754,0.17615949611965115,-0.4962616822429906,-0.08277703604806419,-0.20352781282935065,0.3528298313259826,0.2199460788740474,0.2580077782470543,0.08090686175430303,-0.2987100180823859,0.37488601074445266,-0.41385809138992735,0.6617085831555067,1.4953998722934507
63efbbc4-9b60-caae-1ec9-feedb847b71b,1,1,0,1,0,2,2,4,2,2,300,300,600,300,200,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,10,9,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,6,1,0,0,0,0,0,0,0,NA,187,35,0,0,0,0,0,1,1,NA,6,5,6,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,7,7,0.689524873169661,5.75,0.7033985548594444,0.9558890758778068,1.2702504650643662,7,7,7,7,7,10,9.75,10,9.5,10,7,7,6.666666666666667,7,7,1,1,0.0411410894922174,0.6689855348602151,1.09438257690068,0.9535902914255318,0.06655977919541317,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.917697242534625,0.8355428151549684,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.01496843092695227,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,0.46198992116309623,0.747481211923483,1.349603387922324,1.2644817825023245,0.6008915854302067,1.063286344680742,1.6439847457934298,1.772839184353086,1.9037383177570097,2.2029372496662214,-0.610583438488052,-0.16433170226141644,-0.11625721311913942,0.2580077782470543,0.7342679340343349,-0.5421927021291238,0.03497580695107552,-0.22497851886392087,0.45651870777835724,0.6181000714925924
